Time,Displacement,Force,Strain 1
(s),(mm),(kN),(%)
2762,290.0057,0.8692,16.7322
2762.1,290.0161,0.869,16.7324
2762.2,290.0267,0.8689,16.7308
2762.3,290.0371,0.8689,16.732
2762.4,290.0477,0.8689,16.7322
2762.5,290.0581,0.8691,16.7315
2762.6,290.0687,0.869,16.7314
2762.7,290.0791,0.869,16.7326
2762.8,290.0896,0.8688,16.7318
2762.9,290.1001,0.8689,16.7314
2763,290.1107,0.869,16.7325
2763.1,290.1211,0.869,16.7321
2763.2,290.1316,0.8688,16.731
2763.3,290.1421,0.869,16.7319
2763.4,290.1526,0.8689,16.7325
2763.5,290.1632,0.8689,16.7314
2763.6,290.1737,0.869,16.7319
2763.7,290.1842,0.8689,16.7322
2763.8,290.1947,0.8689,16.7315
2763.9,290.2053,0.8688,16.7315
2764,290.2156,0.8687,16.7323
2764.1,290.2262,0.869,16.7315
2764.2,290.2367,0.8688,16.7315
2764.3,290.2472,0.8688,16.7323
2764.4,290.2576,0.8688,16.7316
2764.5,290.2682,0.8688,16.7317
2764.6,290.2786,0.8687,16.7319
2764.7,290.2892,0.8688,16.7321
2764.8,290.2997,0.8689,16.731
2764.9,290.3102,0.8686,16.732
2765,290.3206,0.8685,16.7322
2765.1,290.3311,0.8688,16.7313
2765.2,290.3416,0.8688,16.7317
2765.3,290.3522,0.8687,16.7322
2765.4,290.3626,0.8686,16.7315
2765.5,290.3732,0.8688,16.7314
2765.6,290.3837,0.8687,16.7324
2765.7,290.3941,0.8686,16.7317
2765.8,290.4046,0.8686,16.7315
2765.9,290.4152,0.8688,16.7323
2766,290.4257,0.8682,16.732
2766.1,290.4362,0.8685,16.7316
2766.2,290.4467,0.8687,16.7317
2766.3,290.4572,0.8685,16.7321
2766.4,290.4677,0.8687,16.7311
2766.5,290.4782,0.8685,16.7318
2766.6,290.4886,0.8687,16.7326
2766.7,290.4991,0.8687,16.7321
2766.8,290.5097,0.8685,16.7317
2766.9,290.5201,0.8684,16.7325
2767,290.5307,0.8685,16.7319
2767.1,290.5411,0.8684,16.7319
2767.2,290.5516,0.8687,16.7323
2767.3,290.5621,0.8685,16.7324
2767.4,290.5726,0.8684,16.7313
2767.5,290.5831,0.8684,16.732
2767.6,290.5937,0.8684,16.7327
2767.7,290.6042,0.8684,16.7312
2767.8,290.6147,0.8683,16.7317
2767.9,290.6252,0.8684,16.7327
2768,290.6357,0.8684,16.7315
2768.1,290.6462,0.8684,16.7318
2768.2,290.6567,0.8683,16.7325
2768.3,290.6672,0.8684,16.7319
2768.4,290.6776,0.8685,16.7315
2768.5,290.6882,0.8685,16.7322
2768.6,290.6986,0.8684,16.7322
2768.7,290.7092,0.8682,16.7318
2768.8,290.7197,0.8681,16.7318
2768.9,290.7302,0.8685,16.7329
2769,290.7406,0.8683,16.7315
2769.1,290.7512,0.8684,16.7314
2769.2,290.7616,0.8682,16.7322
2769.3,290.7722,0.868,16.7324
2769.4,290.7827,0.8681,16.7317
2769.5,290.7931,0.8684,16.7322
2769.6,290.8036,0.8683,16.7315
2769.7,290.8142,0.8682,16.7317
2769.8,290.8246,0.8681,16.7325
2769.9,290.8352,0.8681,16.7324
2770,290.8457,0.8681,16.7316
2770.1,290.8561,0.8681,16.7317
2770.2,290.8667,0.8681,16.7326
2770.3,290.8772,0.8683,16.732
2770.4,290.8877,0.8682,16.7315
2770.5,290.8982,0.8682,16.7325
2770.6,290.9087,0.8682,16.7317
2770.7,290.9192,0.868,16.7314
2770.8,290.9297,0.8681,16.7321
2770.9,290.9401,0.8681,16.7323
2771,290.9507,0.868,16.7313
2771.1,290.9612,0.868,16.7321
2771.2,290.9716,0.8681,16.7326
2771.3,290.9821,0.868,16.7315
2771.4,290.9927,0.8679,16.7321
2771.5,291.0031,0.868,16.7331
2771.6,291.0137,0.868,16.7314
2771.7,291.0241,0.8679,16.7318
2771.8,291.0346,0.8678,16.7325
2771.9,291.0452,0.8679,16.7323
2772,291.0557,0.8679,16.7313
2772.1,291.0661,0.8681,16.7319
2772.2,291.0767,0.8679,16.7323
2772.3,291.0872,0.8679,16.7313
2772.4,291.0977,0.8678,16.7317
2772.5,291.1082,0.8679,16.7326
2772.6,291.1186,0.8678,16.7313
2772.7,291.1292,0.8679,16.7317
2772.8,291.1396,0.8679,16.7325
2772.9,291.1501,0.8679,16.7315
2773,291.1606,0.8677,16.7313
2773.1,291.1712,0.8677,16.7323
2773.2,291.1816,0.8678,16.7321
2773.3,291.1922,0.8679,16.7315
2773.4,291.2026,0.8676,16.7323
2773.5,291.2131,0.8676,16.7325
2773.6,291.2236,0.8676,16.7313
2773.7,291.2342,0.8677,16.7319
2773.8,291.2446,0.8676,16.7322
2773.9,291.2552,0.8678,16.7312
2774,291.2657,0.8676,16.7316
2774.1,291.2761,0.8676,16.7323
2774.2,291.2867,0.8677,16.7316
2774.3,291.2971,0.8676,16.7314
2774.4,291.3076,0.8678,16.7325
2774.5,291.3182,0.8676,16.732
2774.6,291.3287,0.8676,16.7313
2774.7,291.3391,0.8675,16.7317
2774.8,291.3496,0.8676,16.7326
2774.9,291.3602,0.8676,16.7312
2775,291.3708,0.8676,16.7315
2775.1,291.3812,0.8675,16.7325
2775.2,291.3917,0.8674,16.7312
2775.3,291.4022,0.8675,16.7315
2775.4,291.4127,0.8675,16.7324
2775.5,291.4231,0.8675,16.7321
2775.6,291.4337,0.8675,16.7314
2775.7,291.4441,0.8675,16.7322
2775.8,291.4547,0.8675,16.7319
2775.9,291.4651,0.8674,16.7314
2776,291.4756,0.8674,16.7319
2776.1,291.4861,0.8674,16.732
2776.2,291.4968,0.8676,16.7315
2776.3,291.5072,0.8676,16.7319
2776.4,291.5176,0.8674,16.7322
2776.5,291.5282,0.8673,16.7315
2776.6,291.5387,0.8674,16.7318
2776.7,291.5491,0.8674,16.7321
2776.8,291.5597,0.8674,16.7316
2776.9,291.5702,0.8674,16.7314
2777,291.5807,0.8672,16.7322
2777.1,291.5912,0.8674,16.732
2777.2,291.6017,0.8673,16.7313
2777.3,291.6122,0.8675,16.7317
2777.4,291.6227,0.8674,16.7322
2777.5,291.6332,0.8674,16.7313
2777.6,291.6436,0.8674,16.7313
2777.7,291.6542,0.8674,16.7327
2777.8,291.6646,0.8672,16.7312
2777.9,291.6752,0.8672,16.7312
2778,291.6856,0.8672,16.7321
2778.1,291.6961,0.8671,16.7315
2778.2,291.7067,0.8672,16.731
2778.3,291.7172,0.8672,16.7319
2778.4,291.7276,0.8672,16.7317
2778.5,291.7383,0.8671,16.7307
2778.6,291.7487,0.8671,16.7313
2778.7,291.7591,0.8671,16.7321
2778.8,291.7697,0.8672,16.7311
2778.9,291.7802,0.8671,16.7317
2779,291.7906,0.8672,16.7326
2779.1,291.8012,0.867,16.7314
2779.2,291.8117,0.867,16.7314
2779.3,291.8221,0.867,16.7317
2779.4,291.8327,0.8671,16.7319
2779.5,291.8432,0.8671,16.731
2779.6,291.8538,0.867,16.7324
2779.7,291.8642,0.8669,16.7321
2779.8,291.8747,0.8671,16.7312
2779.9,291.8851,0.8669,16.7315
2780,291.8957,0.867,16.7327
2780.1,291.9061,0.8669,16.7314
2780.2,291.9167,0.8669,16.7318
2780.3,291.9271,0.8671,16.7323
2780.4,291.9376,0.867,16.7316
2780.5,291.9482,0.8669,16.7314
2780.6,291.9586,0.867,16.7317
2780.7,291.9691,0.8669,16.7321
2780.8,291.9797,0.867,16.7311
2780.9,291.9902,0.8669,16.7321
2781,292.0006,0.8669,16.7325
2781.1,292.0112,0.8669,16.7312
2781.2,292.0217,0.8669,16.7315
2781.3,292.0322,0.8669,16.7325
2781.4,292.0427,0.8667,16.7313
2781.5,292.0532,0.8668,16.7308
2781.6,292.0636,0.8667,16.7321
2781.7,292.0742,0.8668,16.7315
2781.8,292.0847,0.8669,16.7314
2781.9,292.0952,0.8669,16.7316
2782,292.1057,0.8668,16.7322
2782.1,292.1162,0.8668,16.7313
2782.2,292.1266,0.8669,16.7315
2782.3,292.1371,0.8666,16.7322
2782.4,292.1476,0.8666,16.7316
2782.5,292.1582,0.8668,16.7316
2782.6,292.1686,0.8668,16.7325
2782.7,292.1791,0.8668,16.7314
2782.8,292.1897,0.8667,16.7313
2782.9,292.2001,0.8667,16.7317
2783,292.2106,0.8666,16.7319
2783.1,292.2213,0.8668,16.7315
2783.2,292.2317,0.8667,16.7316
2783.3,292.2421,0.8667,16.7324
2783.4,292.2527,0.8667,16.7312
2783.5,292.2632,0.8666,16.7311
2783.6,292.2737,0.8668,16.7318
2783.7,292.2842,0.8668,16.7316
2783.8,292.2947,0.8667,16.7308
2783.9,292.3051,0.8666,16.7313
2784,292.3157,0.8666,16.7323
2784.1,292.3261,0.8667,16.7311
2784.2,292.3367,0.8665,16.7315
2784.3,292.3472,0.8666,16.732
2784.4,292.3577,0.8665,16.7316
2784.5,292.3681,0.8666,16.7312
2784.6,292.3787,0.8663,16.732
2784.7,292.3892,0.8666,16.7315
2784.8,292.3997,0.8666,16.7314
2784.9,292.4101,0.8666,16.7318
2785,292.4206,0.8665,16.732
2785.1,292.4312,0.8666,16.7311
2785.2,292.4417,0.8664,16.7315
2785.3,292.4521,0.8667,16.7326
2785.4,292.4627,0.8665,16.7315
2785.5,292.4732,0.8666,16.7311
2785.6,292.4836,0.8665,16.732
2785.7,292.4942,0.8665,16.7317
2785.8,292.5046,0.8664,16.7313
2785.9,292.5152,0.8664,16.7317
2786,292.5257,0.8665,16.7315
2786.1,292.5362,0.8666,16.7311
2786.2,292.5466,0.8665,16.7311
2786.3,292.5572,0.8664,16.7321
2786.4,292.5676,0.8665,16.7313
2786.5,292.5782,0.8664,16.7311
2786.6,292.5886,0.8663,16.7323
2786.7,292.5992,0.8663,16.7312
2786.8,292.6096,0.8665,16.7309
2786.9,292.6201,0.8665,16.7321
2787,292.6306,0.8663,16.7319
2787.1,292.6412,0.8663,16.7309
2787.2,292.6516,0.8665,16.7314
2787.3,292.6622,0.8665,16.732
2787.4,292.6727,0.8664,16.7311
2787.5,292.6832,0.8664,16.7312
2787.6,292.6936,0.8664,16.7317
2787.7,292.7043,0.8664,16.7312
2787.8,292.7147,0.8662,16.731
2787.9,292.7251,0.8663,16.7319
2788,292.7357,0.8663,16.7319
2788.1,292.7462,0.8664,16.7308
2788.2,292.7567,0.8664,16.7316
2788.3,292.7672,0.8663,16.7322
2788.4,292.7776,0.8662,16.7306
2788.5,292.7881,0.8661,16.7315
2788.6,292.7987,0.8663,16.7321
2788.7,292.8091,0.8663,16.7312
2788.8,292.8197,0.8663,16.7313
2788.9,292.8301,0.8662,16.7325
2789,292.8407,0.8663,16.7316
2789.1,292.8511,0.8663,16.7312
2789.2,292.8616,0.8663,16.7322
2789.3,292.8721,0.8663,16.7315
2789.4,292.8828,0.8664,16.731
2789.5,292.8931,0.8663,16.7317
2789.6,292.9036,0.8662,16.7319
2789.7,292.9142,0.8662,16.731
2789.8,292.9247,0.8663,16.7319
2789.9,292.9351,0.8663,16.7322
2790,292.9457,0.8662,16.7313
2790.1,292.9561,0.8662,16.7313
2790.2,292.9666,0.8661,16.7318
2790.3,292.9772,0.866,16.7313
2790.4,292.9876,0.8662,16.731
2790.5,292.9982,0.8661,16.7316
2790.6,293.0088,0.8662,16.7321
2790.7,293.0192,0.8661,16.731
2790.8,293.0296,0.8662,16.7316
2790.9,293.0402,0.8661,16.732
2791,293.0506,0.8664,16.7308
2791.1,293.0612,0.8661,16.731
2791.2,293.0716,0.8662,16.7322
2791.3,293.0821,0.8659,16.7311
2791.4,293.0926,0.8663,16.7311
2791.5,293.1032,0.8661,16.7319
2791.6,293.1136,0.866,16.7313
2791.7,293.1242,0.8661,16.7305
2791.8,293.1346,0.866,16.7317
2791.9,293.1451,0.8661,16.7315
2792,293.1557,0.8661,16.7311
2792.1,293.1661,0.866,16.7313
2792.2,293.1766,0.866,16.7323
2792.3,293.1872,0.8659,16.7314
2792.4,293.1977,0.8661,16.7312
2792.5,293.2081,0.866,16.732
2792.6,293.2187,0.8659,16.7315
2792.7,293.2292,0.8659,16.7308
2792.8,293.2397,0.8661,16.7318
2792.9,293.2502,0.8659,16.7318
2793,293.2607,0.8661,16.7307
2793.1,293.2711,0.8658,16.7314
2793.2,293.2817,0.8659,16.7322
2793.3,293.2921,0.8659,16.7308
2793.4,293.3026,0.866,16.7309
2793.5,293.3131,0.8661,16.7321
2793.6,293.3237,0.8658,16.7318
2793.7,293.3341,0.8659,16.7313
2793.8,293.3446,0.8659,16.732
2793.9,293.3551,0.8659,16.7317
2794,293.3657,0.8659,16.731
2794.1,293.3762,0.8659,16.7317
2794.2,293.3867,0.8656,16.7324
2794.3,293.3972,0.8658,16.7315
2794.4,293.4077,0.8659,16.7316
2794.5,293.4182,0.8658,16.7322
2794.6,293.4287,0.8659,16.7313
2794.7,293.4391,0.8658,16.7315
2794.8,293.4497,0.8657,16.7321
2794.9,293.4602,0.8658,16.7316
2795,293.4706,0.8657,16.7311
2795.1,293.4812,0.8657,16.7319
2795.2,293.4917,0.8657,16.732
2795.3,293.5022,0.8657,16.731
2795.4,293.5126,0.8657,16.7317
2795.5,293.5232,0.8658,16.7322
2795.6,293.5336,0.8656,16.7312
2795.7,293.5442,0.8655,16.731
2795.8,293.5547,0.8656,16.7321
2795.9,293.5651,0.8657,16.7315
2796,293.5756,0.8657,16.7312
2796.1,293.5861,0.8656,16.7321
2796.2,293.5967,0.8655,16.7315
2796.3,293.6072,0.8657,16.7312
2796.4,293.6176,0.8656,16.7318
2796.5,293.6281,0.8655,16.7321
2796.6,293.6387,0.8655,16.7311
2796.7,293.6491,0.8656,16.7314
2796.8,293.6596,0.8656,16.7323
2796.9,293.6702,0.8654,16.7315
2797,293.6807,0.8655,16.7314
2797.1,293.6912,0.8655,16.7322
2797.2,293.7017,0.8655,16.7314
2797.3,293.7121,0.8653,16.7311
2797.4,293.7227,0.8654,16.7316
2797.5,293.7332,0.8654,16.7322
2797.6,293.7437,0.8654,16.7308
2797.7,293.7541,0.8655,16.7315
2797.8,293.7646,0.8655,16.7323
2797.9,293.7751,0.8654,16.7313
2798,293.7857,0.8652,16.7308
2798.1,293.7961,0.8655,16.7322
2798.2,293.8066,0.8653,16.7313
2798.3,293.8172,0.8653,16.731
2798.4,293.8277,0.8655,16.7318
2798.5,293.8381,0.8652,16.7319
2798.6,293.8487,0.8651,16.7313
2798.7,293.8592,0.8652,16.7318
2798.8,293.8697,0.8652,16.7323
2798.9,293.8802,0.8654,16.7313
2799,293.8906,0.8652,16.7314
2799.1,293.9012,0.8651,16.7318
2799.2,293.9117,0.8651,16.7312
2799.3,293.9222,0.8651,16.7312
2799.4,293.9326,0.8652,16.732
2799.5,293.9432,0.8651,16.7315
2799.6,293.9536,0.865,16.7305
2799.7,293.9642,0.865,16.7316
2799.8,293.9747,0.8651,16.7321
2799.9,293.9852,0.8652,16.7314
2800,293.9956,0.8649,16.7311
2800.1,294.0062,0.8651,16.7324
2800.2,294.0165,0.8648,16.7315
2800.3,294.0272,0.865,16.731
2800.4,294.0377,0.8649,16.7322
2800.5,294.0482,0.865,16.732
2800.6,294.0586,0.8648,16.7309
2800.7,294.0692,0.8648,16.7319
2800.8,294.0796,0.8648,16.7323
2800.9,294.0902,0.8647,16.7311
2801,294.1007,0.8647,16.7317
2801.1,294.1111,0.8646,16.7322
2801.2,294.1216,0.8649,16.7317
2801.3,294.1322,0.8647,16.7318
2801.4,294.1427,0.8647,16.732
2801.5,294.1532,0.8645,16.7317
2801.6,294.1637,0.8648,16.7313
2801.7,294.1742,0.8647,16.7316
2801.8,294.1847,0.8647,16.7325
2801.9,294.1951,0.8646,16.7313
2802,294.2057,0.8645,16.7313
2802.1,294.2162,0.8645,16.7324
2802.2,294.2267,0.8645,16.7314
2802.3,294.2371,0.8645,16.731
2802.4,294.2477,0.8645,16.7319
2802.5,294.2581,0.8646,16.7314
2802.6,294.2687,0.8645,16.7308
2802.7,294.2791,0.8644,16.7319
2802.8,294.2896,0.8645,16.7322
2802.9,294.3001,0.8645,16.7312
2803,294.3107,0.8644,16.7318
2803.1,294.3211,0.8643,16.732
2803.2,294.3317,0.8643,16.7312
2803.3,294.3422,0.8644,16.7313
2803.4,294.3527,0.8644,16.7323
2803.5,294.3631,0.8644,16.7315
2803.6,294.3736,0.8641,16.731
2803.7,294.3842,0.8642,16.732
2803.8,294.3947,0.8643,16.7319
2803.9,294.4052,0.8642,16.7307
2804,294.4156,0.8641,16.7315
2804.1,294.4261,0.8641,16.7322
2804.2,294.4366,0.8641,16.7311
2804.3,294.4472,0.8641,16.7316
2804.4,294.4576,0.8641,16.7323
2804.5,294.4681,0.8642,16.7311
2804.6,294.4787,0.8641,16.7312
2804.7,294.4892,0.864,16.7317
2804.8,294.4996,0.8639,16.7319
2804.9,294.5102,0.8641,16.7309
2805,294.5207,0.864,16.7315
2805.1,294.5312,0.864,16.7323
2805.2,294.5417,0.8641,16.7312
2805.3,294.5522,0.864,16.7314
2805.4,294.5626,0.8641,16.7322
2805.5,294.5732,0.8639,16.7314
2805.6,294.5837,0.8639,16.7312
2805.7,294.5941,0.8641,16.7324
2805.8,294.6047,0.8638,16.7319
2805.9,294.6152,0.8639,16.7313
2806,294.6257,0.8639,16.7317
2806.1,294.6362,0.8637,16.7324
2806.2,294.6467,0.8639,16.7312
2806.3,294.6572,0.8639,16.7316
2806.4,294.6677,0.8637,16.7324
2806.5,294.6781,0.8639,16.7315
2806.6,294.6887,0.8639,16.7315
2806.7,294.6991,0.8637,16.7324
2806.8,294.7096,0.8638,16.7314
2806.9,294.7202,0.8637,16.731
2807,294.7306,0.8636,16.7318
2807.1,294.7411,0.8637,16.7324
2807.2,294.7517,0.8636,16.7311
2807.3,294.7622,0.8638,16.7311
2807.4,294.7726,0.8636,16.7317
2807.5,294.7831,0.8636,16.7312
2807.6,294.7937,0.8637,16.731
2807.7,294.8042,0.8635,16.7323
2807.8,294.8147,0.8635,16.7316
2807.9,294.8252,0.8636,16.7309
2808,294.8357,0.8634,16.7318
2808.1,294.8462,0.8635,16.7317
2808.2,294.8567,0.8634,16.731
2808.3,294.8672,0.8634,16.7315
2808.4,294.8777,0.8634,16.7322
2808.5,294.8882,0.8634,16.7311
2808.6,294.8987,0.8634,16.7315
2808.7,294.9091,0.8634,16.7318
2808.8,294.9196,0.8634,16.7319
2808.9,294.9303,0.8634,16.7314
2809,294.9406,0.8632,16.7321
2809.1,294.9511,0.8634,16.7319
2809.2,294.9616,0.8634,16.7313
2809.3,294.9721,0.863,16.732
2809.4,294.9826,0.8632,16.7321
2809.5,294.9932,0.8632,16.7309
2809.6,295.0037,0.8632,16.7317
2809.7,295.0141,0.8631,16.732
2809.8,295.0247,0.8631,16.7311
2809.9,295.0352,0.863,16.7313
2810,295.0457,0.863,16.7327
2810.1,295.0562,0.8631,16.7315
2810.2,295.0668,0.8631,16.7311
2810.3,295.0771,0.863,16.732
2810.4,295.0877,0.863,16.732
2810.5,295.0981,0.8629,16.7307
2810.6,295.1087,0.8629,16.732
2810.7,295.1191,0.8627,16.7322
2810.8,295.1297,0.8631,16.7315
2810.9,295.1401,0.8629,16.7312
2811,295.1506,0.8628,16.7324
2811.1,295.1611,0.8629,16.7319
2811.2,295.1718,0.8627,16.7313
2811.3,295.1821,0.8628,16.7318
2811.4,295.1926,0.8627,16.7317
2811.5,295.2032,0.8627,16.7313
2811.6,295.2136,0.8627,16.732
2811.7,295.2241,0.8626,16.7321
2811.8,295.2347,0.8627,16.7309
2811.9,295.2452,0.8627,16.7311
2812,295.2556,0.8625,16.7323
2812.1,295.2661,0.8628,16.7315
2812.2,295.2767,0.8625,16.7307
2812.3,295.2872,0.8626,16.7324
2812.4,295.2977,0.8625,16.7315
2812.5,295.3082,0.8625,16.731
2812.6,295.3186,0.8625,16.7316
2812.7,295.3292,0.8623,16.7322
2812.8,295.3397,0.8624,16.7314
2812.9,295.3502,0.8625,16.7317
2813,295.3606,0.8622,16.7318
2813.1,295.3712,0.8624,16.7311
2813.2,295.3817,0.8624,16.7313
2813.3,295.3922,0.8623,16.7319
2813.4,295.4026,0.8624,16.7318
2813.5,295.4132,0.8623,16.7311
2813.6,295.4236,0.8623,16.7322
2813.7,295.4341,0.8622,16.7319
2813.8,295.4447,0.8622,16.7311
2813.9,295.4551,0.8622,16.7311
2814,295.4656,0.862,16.7319
2814.1,295.4763,0.8621,16.7311
2814.2,295.4867,0.8621,16.731
2814.3,295.4971,0.8621,16.7322
2814.4,295.5077,0.862,16.7311
2814.5,295.5182,0.862,16.7306
2814.6,295.5287,0.8621,16.7316
2814.7,295.5392,0.8622,16.7317
2814.8,295.5497,0.862,16.7311
2814.9,295.5602,0.862,16.7317
2815,295.5707,0.862,16.7317
2815.1,295.5811,0.862,16.7311
2815.2,295.5917,0.8618,16.7315
2815.3,295.6022,0.862,16.7323
2815.4,295.6127,0.862,16.7317
2815.5,295.6231,0.8618,16.7308
2815.6,295.6336,0.8618,16.7325
2815.7,295.6441,0.8619,16.7319
2815.8,295.6548,0.8618,16.7308
2815.9,295.6651,0.8618,16.7316
2816,295.6756,0.8616,16.7315
2816.1,295.6862,0.8617,16.7307
2816.2,295.6967,0.8616,16.7313
2816.3,295.7071,0.8617,16.732
2816.4,295.7177,0.8616,16.7313
2816.5,295.7281,0.8618,16.7312
2816.6,295.7387,0.8614,16.7323
2816.7,295.7492,0.8615,16.7319
2816.8,295.7596,0.8615,16.7309
2816.9,295.7702,0.8615,16.7319
2817,295.7808,0.8616,16.7318
2817.1,295.7912,0.8617,16.7307
2817.2,295.8016,0.8615,16.7312
2817.3,295.8122,0.8615,16.732
2817.4,295.8227,0.8615,16.7314
2817.5,295.8332,0.8613,16.7316
2817.6,295.8436,0.8614,16.732
2817.7,295.8542,0.8613,16.7311
2817.8,295.8646,0.8613,16.7307
2817.9,295.8752,0.8612,16.7316
2818,295.8857,0.8613,16.7318
2818.1,295.8962,0.8611,16.7309
2818.2,295.9066,0.8611,16.7316
2818.3,295.9171,0.8611,16.7318
2818.4,295.9276,0.8611,16.7312
2818.5,295.9381,0.8611,16.7314
2818.6,295.9486,0.8611,16.7322
2818.7,295.9592,0.861,16.7313
2818.8,295.9696,0.8609,16.7312
2818.9,295.9801,0.861,16.7319
2819,295.9907,0.8609,16.7316
2819.1,296.0012,0.8609,16.7314
2819.2,296.0117,0.861,16.7318
2819.3,296.0222,0.8609,16.7317
2819.4,296.0327,0.8609,16.7307
2819.5,296.0431,0.8609,16.7315
2819.6,296.0537,0.8607,16.732
2819.7,296.0641,0.8609,16.7308
2819.8,296.0747,0.8608,16.7312
2819.9,296.0851,0.8607,16.7321
2820,296.0957,0.8607,16.7312
2820.1,296.1061,0.8607,16.731
2820.2,296.1166,0.8607,16.7318
2820.3,296.1271,0.8607,16.7312
2820.4,296.1378,0.8606,16.731
2820.5,296.1482,0.8606,16.7317
2820.6,296.1586,0.8605,16.7319
2820.7,296.1692,0.8605,16.7308
2820.8,296.1797,0.8604,16.7313
2820.9,296.1902,0.8605,16.7321
2821,296.2007,0.8604,16.7309
2821.1,296.2112,0.8603,16.7305
2821.2,296.2216,0.8604,16.732
2821.3,296.2322,0.8603,16.7314
2821.4,296.2426,0.8603,16.7306
2821.5,296.2532,0.8603,16.7315
2821.6,296.2637,0.8602,16.7318
2821.7,296.2742,0.8603,16.7307
2821.8,296.2846,0.8603,16.7313
2821.9,296.2952,0.8601,16.7324
2822,296.3056,0.8602,16.7315
2822.1,296.3162,0.8601,16.731
2822.2,296.3267,0.8602,16.7319
2822.3,296.3371,0.8601,16.7311
2822.4,296.3476,0.8602,16.7307
2822.5,296.3581,0.86,16.7317
2822.6,296.3686,0.86,16.7317
2822.7,296.3792,0.8601,16.731
2822.8,296.3896,0.8598,16.7312
2822.9,296.4001,0.8599,16.7324
2823,296.4107,0.8599,16.7314
2823.1,296.4211,0.8599,16.7311
2823.2,296.4317,0.8598,16.7321
2823.3,296.4422,0.86,16.7316
2823.4,296.4527,0.8599,16.7306
2823.5,296.4632,0.8599,16.7323
2823.6,296.4737,0.8597,16.7317
2823.7,296.4841,0.8596,16.7312
2823.8,296.4947,0.8597,16.7315
2823.9,296.5052,0.8598,16.7318
2824,296.5157,0.8596,16.7309
2824.1,296.5261,0.8596,16.7312
2824.2,296.5367,0.8596,16.7323
2824.3,296.5471,0.8595,16.7316
2824.4,296.5577,0.8596,16.7309
2824.5,296.5681,0.8594,16.732
2824.6,296.5786,0.8595,16.7317
2824.7,296.5891,0.8595,16.7307
2824.8,296.5997,0.8594,16.7314
2824.9,296.6101,0.8594,16.7319
2825,296.6207,0.8596,16.7314
2825.1,296.6312,0.8593,16.7305
2825.2,296.6417,0.8594,16.7318
2825.3,296.6521,0.8593,16.7312
2825.4,296.6626,0.8592,16.7308
2825.5,296.6732,0.8594,16.7316
2825.6,296.6837,0.8592,16.7319
2825.7,296.6942,0.8592,16.7314
2825.8,296.7047,0.8591,16.7313
2825.9,296.7152,0.8591,16.7319
2826,296.7256,0.8592,16.7307
2826.1,296.7362,0.8593,16.731
2826.2,296.7467,0.859,16.732
2826.3,296.7571,0.8592,16.7314
2826.4,296.7676,0.8588,16.731
2826.5,296.7782,0.859,16.7318
2826.6,296.7885,0.8589,16.7314
2826.7,296.7992,0.859,16.7309
2826.8,296.8097,0.8587,16.7317
2826.9,296.8201,0.859,16.732
2827,296.8306,0.8589,16.7311
2827.1,296.8412,0.8587,16.7312
2827.2,296.8517,0.8588,16.7323
2827.3,296.8622,0.8587,16.7311
2827.4,296.8727,0.8588,16.7313
2827.5,296.8832,0.8585,16.7318
2827.6,296.8937,0.8586,16.7315
2827.7,296.9042,0.8585,16.731
2827.8,296.9147,0.8586,16.7318
2827.9,296.9252,0.8586,16.7318
2828,296.9357,0.8586,16.7309
2828.1,296.9462,0.8585,16.7315
2828.2,296.9567,0.8586,16.7321
2828.3,296.9671,0.8583,16.7312
2828.4,296.9777,0.8583,16.7311
2828.5,296.9882,0.8584,16.7318
2828.6,296.9987,0.8582,16.7318
2828.7,297.0091,0.8584,16.7312
2828.8,297.0197,0.8584,16.7314
2828.9,297.0301,0.8585,16.7323
2829,297.0407,0.8584,16.7312
2829.1,297.0511,0.8582,16.7314
2829.2,297.0616,0.8581,16.7318
2829.3,297.0721,0.8583,16.7317
2829.4,297.0827,0.8582,16.7307
2829.5,297.0931,0.8581,16.7316
2829.6,297.1037,0.8581,16.7322
2829.7,297.1142,0.8582,16.731
2829.8,297.1246,0.8581,16.7313
2829.9,297.1351,0.8581,16.7324
2830,297.1456,0.858,16.7317
2830.1,297.1562,0.8579,16.7311
2830.2,297.1667,0.8579,16.732
2830.3,297.1772,0.858,16.7317
2830.4,297.1877,0.858,16.7308
2830.5,297.1982,0.8579,16.7316
2830.6,297.2086,0.8581,16.7326
2830.7,297.2192,0.8578,16.7312
2830.8,297.2296,0.8577,16.7315
2830.9,297.2401,0.8577,16.732
2831,297.2506,0.8578,16.7319
2831.1,297.2612,0.8576,16.7309
2831.2,297.2716,0.8578,16.7319
2831.3,297.2822,0.8578,16.7323
2831.4,297.2927,0.8576,16.7309
2831.5,297.3031,0.8577,16.7313
2831.6,297.3137,0.8576,16.7318
2831.7,297.3242,0.8576,16.7313
2831.8,297.3347,0.8576,16.7307
2831.9,297.3452,0.8576,16.7317
2832,297.3557,0.8575,16.7317
2832.1,297.3661,0.8576,16.7307
2832.2,297.3767,0.8574,16.7313
2832.3,297.3872,0.8575,16.7319
2832.4,297.3977,0.8572,16.731
2832.5,297.4082,0.8574,16.7313
2832.6,297.4187,0.8574,16.7322
2832.7,297.4291,0.8573,16.7313
2832.8,297.4397,0.8574,16.731
2832.9,297.4501,0.8572,16.7315
2833,297.4607,0.8573,16.7322
2833.1,297.4712,0.8571,16.7307
